,ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,date
10293,10294,B,Ship,2,4,144,2,medium,M,5,5867,0,2017-06-05
10294,10295,C,Ship,3,5,181,4,low,F,1,5812,0,2017-10-05
10295,10296,F,Ship,5,5,132,4,low,F,8,4339,1,2017-06-07
10296,10297,D,Ship,5,3,243,6,medium,F,9,5640,0,2017-07-23
10297,10298,F,Ship,4,3,166,4,medium,F,1,4536,0,2017-06-20
10298,10299,A,Ship,5,5,148,4,medium,F,4,5909,0,2017-11-02
10299,10300,B,Ship,6,4,221,5,low,M,9,4360,0,2017-08-17
10300,10301,C,Ship,4,2,207,3,medium,F,5,4702,1,2017-04-09
10301,10302,F,Ship,4,1,228,3,medium,M,4,5347,1,2017-08-13
10302,10303,D,Ship,3,2,161,3,medium,M,2,4174,1,2017-09-07
10303,10304,F,Ship,4,2,259,2,high,F,10,5265,0,2017-08-23
10304,10305,A,Ship,4,5,272,2,low,F,10,4962,0,2017-05-05
10305,10306,B,Ship,4,4,154,3,low,M,4,5393,1,2017-05-05
10306,10307,C,Ship,4,2,174,3,low,M,4,5625,0,2017-07-01
10307,10308,F,Ship,4,2,225,2,medium,F,5,5943,0,2017-06-10
10308,10309,D,Ship,3,5,209,3,medium,M,8,5591,0,2017-10-25
10309,10310,F,Ship,6,1,208,5,low,M,6,4537,0,2017-04-07
10310,10311,A,Ship,4,4,163,3,low,M,8,4921,1,2017-04-11
10311,10312,B,Ship,3,5,174,3,low,M,7,5672,1,2017-01-28
10312,10313,C,Ship,3,5,236,3,medium,F,1,5220,0,2017-01-28
10313,10314,F,Ship,3,2,229,6,medium,F,3,5689,1,2017-07-23
10314,10315,D,Ship,3,4,195,2,low,F,5,4660,1,2017-12-19
10315,10316,F,Ship,4,2,146,3,low,F,9,5871,1,2017-05-30
10316,10317,A,Ship,3,2,211,2,low,M,4,4978,1,2017-04-16
10317,10318,B,Ship,2,2,161,3,low,F,5,5999,1,2017-07-28
10318,10319,C,Ship,2,5,243,3,medium,F,9,4182,0,2017-07-26
10319,10320,F,Ship,3,3,169,2,medium,F,8,4281,1,2017-07-28
10320,10321,D,Ship,3,4,273,3,high,F,8,4530,1,2017-05-16
10321,10322,F,Ship,4,2,137,2,medium,M,3,4622,1,2017-09-16
10322,10323,A,Ship,2,1,96,2,high,F,9,4449,1,2017-10-29
10323,10324,B,Ship,5,5,177,4,medium,F,2,4873,0,2017-07-02
10324,10325,C,Ship,4,1,269,3,low,F,7,5211,1,2017-07-13
10325,10326,F,Ship,3,2,188,5,medium,M,7,5673,0,2017-07-07
10326,10327,D,Ship,4,1,238,3,low,F,10,4172,0,2017-02-21
10327,10328,F,Ship,5,2,172,5,medium,F,5,4805,0,2017-01-13
10328,10329,A,Ship,4,4,134,5,medium,M,2,5865,1,2017-03-18
10329,10330,B,Ship,4,2,191,2,medium,F,8,4806,1,2017-05-21
10330,10331,C,Ship,5,3,210,6,low,M,6,4203,1,2017-09-24
10331,10332,F,Ship,4,5,161,3,medium,F,2,5378,0,2017-05-20
10332,10333,D,Ship,5,4,161,5,medium,M,1,5779,1,2017-06-24
10333,10334,F,Ship,4,1,166,5,low,F,9,4472,0,2017-08-15
10334,10335,A,Ship,4,3,170,4,medium,F,9,4375,0,2017-03-11
10335,10336,B,Ship,3,1,251,3,medium,F,4,5291,0,2017-12-01
10336,10337,C,Ship,3,3,214,3,medium,M,3,4056,1,2017-05-27
10337,10338,F,Ship,4,3,197,3,medium,F,6,5395,0,2017-07-03
10338,10339,D,Ship,3,3,227,2,high,M,5,4269,1,2017-03-06
10339,10340,F,Ship,4,5,265,2,low,F,6,4660,1,2017-11-10
10340,10341,A,Ship,6,5,287,5,low,M,2,5611,1,2017-12-10
10341,10342,B,Ship,3,5,206,2,low,M,3,5113,1,2017-05-07
10342,10343,C,Ship,4,2,192,3,low,F,4,5578,1,2017-02-28
10343,10344,F,Ship,2,1,109,4,low,F,3,5264,1,2017-02-18
10344,10345,D,Ship,4,3,180,2,medium,M,7,5546,1,2017-01-22
10345,10346,F,Ship,3,2,224,3,medium,M,2,4015,0,2017-03-18
10346,10347,A,Ship,3,2,259,6,medium,M,1,5873,0,2017-12-14
10347,10348,B,Ship,3,4,269,3,medium,M,8,5364,1,2017-02-13
10348,10349,C,Ship,5,4,187,4,medium,F,1,4147,0,2017-06-20
10349,10350,F,Ship,4,4,185,3,low,F,2,5288,1,2017-07-23
10350,10351,D,Ship,5,2,241,2,medium,F,2,5448,0,2017-04-26
10351,10352,F,Ship,2,5,228,3,low,M,8,5643,1,2017-04-01
10352,10353,A,Ship,3,2,214,2,medium,F,9,4512,0,2017-11-18
10353,10354,B,Ship,3,2,196,6,low,M,6,5414,0,2017-05-14
10354,10355,C,Ship,3,1,175,3,low,M,6,4695,0,2017-04-12
10355,10356,F,Ship,3,5,171,3,medium,F,7,5318,1,2017-03-17
10356,10357,D,Ship,4,2,185,2,medium,M,5,4066,0,2017-05-24
10357,10358,F,Ship,2,4,226,3,low,M,9,4098,1,2017-01-06
10358,10359,A,Ship,4,1,265,3,low,F,4,4249,0,2017-08-30
10359,10360,B,Ship,4,4,205,4,medium,F,2,4690,1,2017-03-24
10360,10361,C,Ship,4,3,189,3,medium,F,9,4825,0,2017-06-05
10361,10362,F,Ship,3,4,141,3,medium,M,2,5512,0,2017-06-16
10362,10363,D,Ship,3,3,217,3,low,F,6,4887,0,2017-02-28
10363,10364,F,Ship,4,2,198,3,low,F,4,5863,0,2017-09-20
10364,10365,A,Ship,4,4,246,3,medium,F,2,4150,0,2017-01-16
10365,10366,B,Ship,3,4,261,4,medium,F,7,5731,0,2017-09-12
10366,10367,C,Ship,4,3,160,2,low,M,9,5940,0,2017-07-14
10367,10368,F,Ship,5,5,135,3,low,F,4,5734,0,2017-05-19
10368,10369,D,Ship,5,2,213,3,low,M,9,5526,0,2017-04-01
10369,10370,F,Ship,3,4,189,6,low,F,9,4668,1,2017-08-08
10370,10371,A,Ship,4,1,259,3,low,M,9,5148,1,2017-10-08
10371,10372,B,Ship,4,5,170,3,low,M,2,5671,0,2017-12-02
10372,10373,C,Ship,3,3,257,2,medium,M,5,4681,1,2017-03-18
10373,10374,F,Ship,3,5,143,2,low,M,8,4754,1,2017-03-23
10374,10375,D,Ship,4,1,258,3,low,F,10,4906,0,2017-08-23
10375,10376,F,Ship,4,3,216,2,low,M,4,5997,0,2017-01-13
10376,10377,A,Ship,4,3,169,3,low,F,8,4613,0,2017-05-29
10377,10378,B,Ship,4,3,165,2,low,M,2,5210,0,2017-10-18
10378,10379,C,Ship,4,4,245,3,medium,F,7,4480,1,2017-01-04
10379,10380,F,Ship,4,1,171,2,low,F,6,5719,1,2017-07-09
10380,10381,D,Ship,2,5,238,4,medium,M,9,4086,0,2017-07-20
10381,10382,F,Ship,4,2,265,3,medium,F,1,5385,0,2017-07-09
10382,10383,A,Ship,4,3,207,2,medium,M,5,4286,0,2017-09-12
10383,10384,B,Ship,3,4,257,3,medium,M,10,4670,1,2017-05-08
10384,10385,C,Ship,3,4,252,2,high,M,9,4278,0,2017-03-01
10385,10386,F,Road,5,5,272,2,low,F,4,5342,0,2017-02-14
10386,10387,D,Road,3,2,180,6,medium,M,3,5780,1,2017-05-04
10387,10388,F,Road,5,1,217,2,low,F,9,4345,0,2017-07-11
10388,10389,A,Road,3,1,149,3,medium,F,9,5952,1,2017-03-05
10389,10390,B,Road,4,5,185,2,low,M,6,4610,0,2017-12-10
10390,10391,C,Road,5,2,222,3,medium,M,10,5644,1,2017-03-24
10391,10392,F,Road,4,3,180,3,medium,M,4,5471,0,2017-01-10
10392,10393,D,Road,4,2,156,3,medium,M,1,4097,1,2017-06-18
10393,10394,F,Road,3,5,241,3,medium,M,10,5099,1,2017-12-06
10394,10395,A,Road,4,1,170,10,medium,F,3,5211,1,2017-05-24
10395,10396,B,Road,3,2,286,6,high,F,1,5035,1,2017-06-01
10396,10397,C,Road,3,4,232,5,medium,M,7,5653,1,2017-08-30
10397,10398,F,Road,5,2,171,3,low,M,6,4656,1,2017-06-03
10398,10399,D,Road,4,4,146,10,low,F,3,4152,1,2017-12-23
10399,10400,F,Road,4,2,189,10,medium,F,5,5470,0,2017-12-08
10400,10401,A,Road,2,1,235,3,high,M,8,4522,1,2017-10-15
10401,10402,B,Road,4,2,187,3,high,F,5,4897,1,2017-01-13
10402,10403,C,Road,3,5,166,3,high,F,5,5206,0,2017-09-18
10403,10404,F,Road,4,4,264,6,medium,F,6,1748,1,2017-05-12
10404,10405,D,Road,5,3,243,6,low,F,1,1856,0,2017-07-27
10405,10406,F,Road,5,2,245,5,low,F,9,1466,0,2017-02-14
10406,10407,A,Road,5,5,239,6,low,F,1,1984,0,2017-06-08
10407,10408,B,Flight,4,3,248,5,low,M,3,1093,0,2017-05-30
10408,10409,C,Flight,6,4,268,4,low,M,9,1793,0,2017-10-19
10409,10410,F,Flight,6,2,271,4,low,F,2,1893,1,2017-07-12
10410,10411,D,Flight,4,3,233,5,low,M,2,1079,0,2017-01-10
10411,10412,F,Flight,5,1,245,5,low,F,7,1092,0,2017-12-04
10412,10413,A,Flight,5,5,248,5,medium,M,8,1881,1,2017-08-21
10413,10414,B,Flight,5,1,234,5,medium,M,2,1030,1,2017-03-22
10414,10415,C,Flight,4,5,259,5,medium,M,2,1066,1,2017-01-13
10415,10416,F,Flight,5,4,259,6,low,M,1,1206,1,2017-07-04
10416,10417,D,Flight,5,2,263,6,low,F,6,1511,1,2017-07-25
10417,10418,F,Flight,3,1,158,5,low,M,9,1537,1,2017-11-28
10418,10419,A,Flight,5,3,270,5,low,F,1,1568,1,2017-04-12
10419,10420,B,Flight,2,1,238,4,medium,F,4,4780,0,2017-01-21
10420,10421,C,Flight,4,1,265,3,medium,M,3,5177,0,2017-04-03
10421,10422,F,Flight,4,3,207,2,medium,M,4,5227,1,2017-09-24
10422,10423,D,Flight,3,2,257,3,medium,M,9,5236,0,2017-09-21
10423,10424,F,Flight,3,3,252,2,high,M,1,5707,1,2017-06-08
10424,10425,A,Flight,5,5,272,2,low,M,1,4883,1,2017-06-25
10425,10426,B,Flight,3,4,180,6,medium,F,3,5605,0,2017-06-11
10426,10427,C,Flight,5,4,217,2,low,M,2,5469,1,2017-01-04
10427,10428,F,Flight,3,4,149,3,medium,F,3,4540,0,2017-09-09
10428,10429,D,Flight,4,5,185,2,low,F,4,5428,0,2017-09-17
10429,10430,F,Ship,5,4,222,3,medium,M,8,5559,1,2017-05-02
10430,10431,A,Ship,4,2,180,3,medium,M,6,4417,0,2017-07-02
10431,10432,B,Ship,4,2,156,3,medium,M,5,4946,1,2017-12-07
10432,10433,C,Ship,3,3,241,3,medium,F,10,5275,1,2017-08-05
10433,10434,F,Ship,4,2,170,10,medium,F,4,4696,1,2017-02-08
10434,10435,D,Ship,3,5,286,6,high,M,8,4777,0,2017-08-25
10435,10436,F,Ship,3,3,232,5,medium,M,10,5580,0,2017-08-24
10436,10437,A,Ship,5,4,171,3,low,F,1,5011,0,2017-02-21
10437,10438,B,Ship,4,4,146,10,low,M,1,4351,0,2017-08-05
10438,10439,C,Ship,4,1,189,10,medium,F,2,4505,1,2017-11-18
10439,10440,F,Ship,2,5,235,3,high,F,10,5775,1,2017-08-21
10440,10441,D,Ship,4,4,187,3,high,M,6,4567,0,2017-08-21
10441,10442,F,Ship,3,4,166,3,high,M,6,4247,0,2017-08-27
10442,10443,A,Ship,4,3,264,6,medium,F,7,1178,1,2017-08-27
10443,10444,B,Ship,5,3,243,6,low,F,10,1078,1,2017-09-16
10444,10445,C,Ship,5,2,245,5,low,M,8,1528,0,2017-04-24
10445,10446,F,Ship,5,5,239,6,low,M,9,1417,1,2017-12-21
10446,10447,D,Ship,4,5,248,5,low,F,6,1754,0,2017-07-01
10447,10448,F,Ship,6,5,268,4,low,M,7,1600,1,2017-07-11
10448,10449,A,Ship,6,4,271,4,low,F,6,1091,0,2017-02-09
10449,10450,B,Ship,4,3,233,5,low,M,5,1799,1,2017-10-30
10450,10451,C,Ship,5,1,245,5,low,M,7,1038,0,2017-02-28
10451,10452,F,Ship,5,5,248,5,medium,F,1,1945,1,2017-05-18
10452,10453,D,Ship,5,5,234,5,medium,M,9,1812,0,2017-01-06
10453,10454,F,Ship,4,3,259,5,medium,M,2,1574,0,2017-03-14
10454,10455,A,Ship,5,5,259,6,low,M,5,1382,1,2017-07-24
10455,10456,B,Ship,5,1,263,6,low,F,3,1665,1,2017-08-15
10456,10457,C,Ship,5,4,217,6,medium,M,6,1483,1,2017-01-22
10457,10458,F,Ship,4,3,242,6,low,M,5,1411,0,2017-08-04
10458,10459,D,Ship,4,4,255,6,low,F,2,1430,1,2017-11-06
10459,10460,F,Ship,2,3,277,3,medium,F,1,1738,0,2017-07-23
10460,10461,A,Ship,4,2,267,5,low,M,3,1933,1,2017-10-27
10461,10462,B,Ship,5,4,260,5,low,M,5,1370,0,2017-02-03
10462,10463,C,Ship,4,5,259,5,low,F,9,1951,1,2017-04-22
10463,10464,F,Ship,5,5,257,5,medium,F,6,1101,0,2017-08-07
10464,10465,D,Ship,5,1,228,5,low,F,2,1950,1,2017-06-11
10465,10466,F,Ship,5,1,255,6,low,F,3,1014,0,2017-06-20
10466,10467,A,Ship,5,5,262,6,low,M,10,1816,1,2017-03-19
10467,10468,B,Ship,5,1,262,5,medium,M,4,1196,0,2017-08-28
10468,10469,C,Ship,5,1,241,5,low,M,4,1348,1,2017-09-24
10469,10470,F,Ship,4,2,262,6,medium,F,4,1644,1,2017-10-04
10470,10471,D,Ship,4,2,263,6,medium,F,4,1644,0,2017-11-14
10471,10472,F,Ship,4,3,233,5,low,M,4,1668,0,2017-08-02
10472,10473,A,Ship,5,3,221,5,low,F,8,1109,0,2017-04-21
10473,10474,B,Ship,5,5,254,5,low,M,7,1967,0,2017-11-13
10474,10475,C,Ship,3,4,236,4,medium,M,2,1016,0,2017-07-25
10475,10476,F,Ship,5,1,258,5,high,F,9,1856,1,2017-08-06
10476,10477,D,Ship,4,2,223,5,medium,F,8,1559,1,2017-01-18
10477,10478,F,Ship,5,1,248,5,low,M,3,1642,1,2017-05-09
10478,10479,A,Ship,4,1,204,4,low,F,3,1667,0,2017-11-24
10479,10480,B,Ship,4,1,276,5,low,F,2,1246,0,2017-03-21
10480,10481,C,Ship,5,4,241,5,medium,M,1,1924,1,2017-01-01
10481,10482,F,Ship,5,4,263,5,low,M,5,1181,0,2017-06-30
10482,10483,D,Ship,5,2,265,5,medium,F,5,1864,0,2017-09-15
10483,10484,F,Ship,4,2,253,5,medium,F,3,1092,0,2017-01-24
10484,10485,A,Ship,5,1,257,5,high,F,2,1323,0,2017-05-25
10485,10486,B,Ship,4,2,259,6,medium,M,8,1096,1,2017-08-15
10486,10487,C,Ship,6,4,206,5,medium,F,10,1680,0,2017-08-20
10487,10488,F,Ship,5,2,254,5,medium,F,4,1030,0,2017-12-09
10488,10489,D,Ship,5,1,143,3,medium,F,3,4907,1,2017-10-25
10489,10490,F,Ship,3,2,169,2,low,M,6,4033,0,2017-12-13
10490,10491,A,Ship,3,1,194,4,low,F,8,4308,0,2017-01-11
10491,10492,B,Ship,4,5,248,3,low,M,7,5853,0,2017-12-09
10492,10493,C,Ship,4,1,153,3,medium,M,5,5952,0,2017-01-29
10493,10494,F,Ship,3,3,151,3,low,M,9,5082,0,2017-08-06
10494,10495,D,Ship,3,4,148,3,medium,M,7,4531,0,2017-10-10
10495,10496,F,Ship,4,2,214,6,medium,M,9,4736,1,2017-04-09
10496,10497,A,Ship,4,1,251,2,low,F,2,4839,1,2017-08-31
10497,10498,B,Ship,2,3,136,3,low,M,10,4933,0,2017-12-18
10498,10499,C,Ship,3,4,247,3,medium,M,8,5792,0,2017-11-17
10499,10500,F,Ship,3,4,239,2,low,F,10,5674,1,2017-08-27
10500,10501,D,Ship,4,1,247,3,low,M,5,5636,1,2017-10-22
10501,10502,F,Ship,2,1,184,2,high,F,3,4331,0,2017-02-13
10502,10503,A,Ship,3,1,248,3,medium,M,7,5588,0,2017-11-20
10503,10504,B,Ship,5,5,244,3,medium,M,7,4078,1,2017-08-26
10504,10505,C,Ship,5,2,252,3,low,M,7,5058,0,2017-04-03
10505,10506,F,Ship,4,2,136,4,low,F,3,4190,0,2017-05-27
10506,10507,D,Ship,4,5,200,4,low,F,1,4885,0,2017-03-30
10507,10508,F,Ship,3,1,187,2,low,M,6,5448,0,2017-10-22
10508,10509,A,Ship,4,2,222,2,medium,M,10,5115,1,2017-12-09
10509,10510,B,Ship,3,4,247,2,low,M,2,4975,1,2017-06-27
10510,10511,C,Ship,3,2,195,2,high,M,2,4669,1,2017-09-18
10511,10512,F,Ship,4,3,190,2,low,F,7,5834,1,2017-04-10
10512,10513,D,Ship,4,5,226,2,low,M,10,4706,1,2017-04-02
10513,10514,F,Ship,3,4,205,3,low,F,7,4490,0,2017-08-15
10514,10515,A,Ship,4,1,225,3,medium,M,9,4242,1,2017-02-06
10515,10516,B,Ship,2,3,275,3,medium,M,10,4183,1,2017-06-25
10516,10517,C,Ship,3,4,154,2,high,F,2,4998,0,2017-06-18
10517,10518,F,Ship,5,5,141,3,low,M,4,4534,0,2017-07-12
10518,10519,D,Ship,3,2,198,2,medium,M,8,5889,0,2017-03-17
10519,10520,F,Ship,4,3,263,2,low,M,9,4210,0,2017-11-03
10520,10521,A,Ship,4,4,184,3,medium,F,9,4500,0,2017-10-03
10521,10522,B,Ship,3,2,221,2,medium,M,9,4466,0,2017-03-10
10522,10523,C,Road,3,5,259,3,medium,M,7,4480,1,2017-06-14
10523,10524,F,Road,4,4,238,4,high,M,1,5702,1,2017-09-24
10524,10525,D,Road,3,5,188,3,high,F,6,4234,1,2017-02-21
10525,10526,F,Road,3,2,164,2,medium,F,3,4666,0,2017-04-03
10526,10527,A,Road,4,1,204,6,low,M,1,4943,0,2017-12-07
10527,10528,B,Road,5,5,237,3,medium,M,5,4285,1,2017-07-30
10528,10529,C,Road,6,1,235,6,medium,M,3,5591,0,2017-08-03
10529,10530,F,Road,3,2,235,2,medium,F,9,5116,0,2017-10-09
10530,10531,D,Road,3,5,263,3,medium,M,4,4081,1,2017-05-28
10531,10532,F,Road,5,4,236,4,medium,M,6,4457,0,2017-04-11
10532,10533,A,Road,5,2,146,2,low,M,2,4075,0,2017-07-21
10533,10534,B,Road,3,2,188,3,medium,M,8,5709,0,2017-04-18
10534,10535,C,Road,5,1,152,3,medium,F,3,5981,0,2017-08-17
10535,10536,F,Road,4,1,211,3,medium,F,7,4083,1,2017-09-26
10536,10537,D,Road,4,3,195,3,low,M,1,4236,1,2017-01-11
10537,10538,F,Road,4,4,180,4,medium,F,7,5609,1,2017-05-04
10538,10539,A,Road,3,2,213,6,medium,M,9,5418,1,2017-04-21
10539,10540,B,Road,4,1,171,3,medium,M,10,5971,0,2017-07-22
10540,10541,C,Road,3,5,253,4,medium,F,5,4761,1,2017-12-01
10541,10542,F,Road,5,4,228,4,low,F,8,4831,1,2017-10-10
10542,10543,D,Road,3,4,158,2,low,M,8,4086,0,2017-08-02
10543,10544,F,Road,3,5,158,3,low,M,10,4861,0,2017-08-27
10544,10545,A,Flight,4,1,195,2,low,F,3,4165,0,2017-07-12
10545,10546,B,Flight,5,1,202,4,low,F,2,5748,0,2017-04-08
10546,10547,C,Flight,4,4,209,3,medium,M,7,4717,1,2017-02-20
10547,10548,F,Flight,2,5,156,5,medium,M,7,5780,0,2017-06-07
10548,10549,D,Flight,3,4,199,3,medium,M,10,4925,1,2017-03-03
10549,10550,F,Flight,6,2,205,5,high,M,6,4756,0,2017-05-08
10550,10551,A,Flight,6,3,165,4,low,F,10,5965,0,2017-02-14
10551,10552,B,Flight,5,3,119,2,low,M,8,5290,1,2017-04-28
10552,10553,C,Flight,3,1,185,2,medium,F,9,4316,0,2017-11-03
10553,10554,F,Flight,6,3,178,5,low,F,5,4567,0,2017-09-28
10554,10555,D,Flight,4,3,248,3,medium,F,5,4667,0,2017-07-10
10555,10556,F,Flight,3,5,190,3,medium,M,4,5069,0,2017-12-23
10556,10557,A,Flight,4,1,227,3,high,M,8,4795,0,2017-11-24
10557,10558,B,Flight,4,2,255,5,low,F,6,4053,0,2017-03-29
10558,10559,C,Flight,3,5,214,2,medium,F,4,4077,1,2017-09-06
10559,10560,F,Flight,4,5,134,3,medium,M,3,5000,1,2017-06-04
10560,10561,D,Flight,3,4,216,3,low,F,3,5817,0,2017-09-15
10561,10562,F,Flight,2,4,183,2,low,M,5,5335,1,2017-04-18
10562,10563,A,Flight,3,5,190,5,high,F,7,4457,0,2017-10-22
10563,10564,B,Flight,4,5,219,2,low,M,4,4197,1,2017-11-23
10564,10565,C,Flight,3,2,207,2,medium,F,10,4070,1,2017-07-14
10565,10566,F,Flight,5,4,135,4,medium,M,4,4541,0,2017-12-22
10566,10567,D,Ship,3,4,254,2,medium,M,2,5957,0,2017-07-21
10567,10568,F,Ship,3,5,233,4,low,F,9,4541,0,2017-06-03
10568,10569,A,Ship,4,4,233,3,low,F,5,5421,0,2017-03-15
10569,10570,B,Ship,4,4,156,2,low,F,5,5216,0,2017-05-16
10570,10571,C,Ship,5,1,262,2,medium,M,4,5761,0,2017-08-10
10571,10572,F,Ship,3,1,201,3,medium,F,8,4315,0,2017-08-26
10572,10573,D,Ship,5,1,208,2,low,F,9,4887,0,2017-11-15
10573,10574,F,Ship,3,1,174,3,low,F,9,4380,1,2017-03-07
10574,10575,A,Ship,3,2,144,4,medium,M,8,4867,1,2017-12-12
10575,10576,B,Ship,4,3,184,3,low,F,5,4712,1,2017-10-31
10576,10577,C,Ship,3,5,196,3,low,F,5,4891,0,2017-07-27
10577,10578,F,Ship,6,3,251,4,low,M,10,4889,1,2017-07-14
10578,10579,D,Ship,4,4,160,3,low,M,1,4770,0,2017-07-05
10579,10580,F,Ship,5,2,176,4,low,M,10,5532,0,2017-04-25
10580,10581,A,Ship,3,1,235,3,low,F,9,5735,0,2017-01-18
10581,10582,B,Ship,4,2,152,4,medium,F,3,4006,0,2017-02-11
10582,10583,C,Ship,4,3,184,4,low,M,4,4030,1,2017-03-10
10583,10584,F,Ship,3,2,209,2,low,M,5,5713,0,2017-09-29
10584,10585,D,Ship,5,5,187,3,medium,F,5,4613,0,2017-09-01
10585,10586,F,Ship,4,4,160,5,low,M,6,4055,0,2017-10-04
10586,10587,A,Ship,4,2,258,3,low,F,5,5393,1,2017-06-13
10587,10588,B,Ship,3,5,166,3,medium,F,9,5275,1,2017-06-25
10588,10589,C,Ship,4,1,193,3,low,F,3,5919,0,2017-06-26
10589,10590,F,Ship,3,2,167,2,low,M,3,4722,1,2017-12-05
10590,10591,D,Ship,4,5,272,2,medium,M,9,5055,1,2017-12-23
10591,10592,F,Ship,4,2,222,2,low,M,1,5028,1,2017-04-08
10592,10593,A,Ship,5,5,189,3,low,F,10,5554,1,2017-10-28
10593,10594,B,Ship,2,5,188,2,medium,F,9,4610,0,2017-12-23
10594,10595,C,Ship,3,2,183,2,medium,F,6,4313,1,2017-03-04
10595,10596,F,Ship,4,5,183,2,low,F,1,4741,0,2017-06-28
10596,10597,D,Ship,3,1,167,3,low,F,4,5943,1,2017-10-12
10597,10598,F,Ship,2,2,258,3,medium,F,3,5365,1,2017-03-13
10598,10599,A,Ship,4,2,177,3,medium,M,5,5757,0,2017-02-10
10599,10600,B,Ship,3,1,226,3,medium,F,8,5000,0,2017-12-12
10600,10601,C,Ship,5,1,240,5,medium,F,5,4144,0,2017-10-24
10601,10602,F,Ship,3,3,158,3,low,F,6,5261,1,2017-02-09
10602,10603,D,Ship,5,2,176,4,low,M,1,5810,0,2017-05-08
10603,10604,F,Ship,6,4,230,4,low,M,3,4736,1,2017-03-29
10604,10605,A,Ship,4,2,238,3,low,F,3,5265,1,2017-03-15
10605,10606,B,Ship,5,2,254,3,low,F,9,5714,1,2017-02-25
10606,10607,C,Ship,4,4,209,3,high,F,5,5979,0,2017-06-01
10607,10608,F,Ship,4,3,245,4,medium,F,5,4660,0,2017-03-07
10608,10609,D,Ship,3,1,133,3,low,F,10,5640,0,2017-10-14
10609,10610,F,Ship,4,4,233,2,high,F,1,5320,0,2017-03-25
10610,10611,A,Ship,3,1,257,4,low,M,8,4692,1,2017-01-14
10611,10612,B,Ship,5,3,262,5,low,M,7,4157,0,2017-12-03
10612,10613,C,Ship,5,2,252,3,low,M,6,4013,1,2017-01-13
10613,10614,F,Ship,3,3,231,3,low,F,3,4649,1,2017-03-04
10614,10615,D,Ship,3,5,228,4,low,F,7,4068,1,2017-01-08
10615,10616,F,Ship,3,2,100,4,low,F,10,5163,0,2017-10-09
10616,10617,A,Ship,4,2,253,3,medium,F,7,5813,1,2017-12-06
10617,10618,B,Ship,3,4,160,3,medium,M,3,5662,0,2017-07-22
10618,10619,C,Ship,6,3,153,6,medium,F,7,4975,1,2017-07-23
10619,10620,F,Ship,4,1,270,2,low,M,4,4369,0,2017-11-25
10620,10621,D,Ship,4,3,156,3,medium,F,8,4701,1,2017-06-27
10621,10622,F,Ship,4,1,132,2,medium,M,1,5025,1,2017-11-11
10622,10623,A,Ship,5,5,98,2,medium,M,2,4125,1,2017-07-18
10623,10624,B,Ship,5,5,161,3,high,F,7,5338,1,2017-11-19
10624,10625,C,Ship,4,1,258,3,medium,M,10,5916,0,2017-12-13
10625,10626,F,Ship,3,2,228,2,medium,M,2,5640,0,2017-10-24
10626,10627,D,Ship,5,4,180,2,low,F,9,5208,0,2017-04-04
10627,10628,F,Ship,3,5,136,3,medium,F,7,4147,0,2017-02-17
10628,10629,A,Ship,3,3,228,2,low,M,5,4470,0,2017-05-02
10629,10630,B,Ship,4,5,274,4,low,M,3,5145,0,2017-05-26
10630,10631,C,Ship,3,2,208,2,low,F,6,5344,0,2017-11-18
10631,10632,F,Ship,4,2,230,3,high,F,5,5888,0,2017-07-23
10632,10633,D,Ship,2,3,273,4,low,M,3,5079,0,2017-06-21
10633,10634,F,Ship,5,1,253,2,medium,M,3,5159,1,2017-03-24
10634,10635,A,Ship,3,1,241,3,low,F,10,4120,0,2017-07-20
10635,10636,B,Ship,4,2,205,2,medium,M,10,4641,1,2017-11-03
10636,10637,C,Ship,5,5,132,3,low,F,2,5552,0,2017-01-23
10637,10638,F,Ship,5,4,151,3,low,F,10,4611,0,2017-01-29
10638,10639,D,Ship,4,3,163,4,medium,M,5,5593,0,2017-02-06
10639,10640,F,Ship,3,3,176,8,medium,F,1,4895,1,2017-12-01
10640,10641,A,Ship,3,5,169,3,low,M,1,4636,1,2017-10-12
10641,10642,B,Ship,3,4,133,4,low,F,10,4571,0,2017-02-16
10642,10643,C,Ship,5,3,184,5,low,M,3,5219,1,2017-05-24
10643,10644,F,Ship,2,4,258,3,medium,M,3,4811,0,2017-03-12
10644,10645,D,Ship,2,2,237,5,low,F,6,4622,1,2017-10-21
10645,10646,F,Ship,4,3,260,3,medium,F,4,5770,1,2017-10-14
10646,10647,A,Ship,3,2,159,2,medium,M,8,4326,0,2017-01-12
10647,10648,B,Ship,3,3,223,10,low,F,7,4273,1,2017-10-04
10648,10649,C,Ship,3,3,207,10,low,F,7,4423,0,2017-04-10
10649,10650,F,Ship,4,5,261,10,low,M,7,5208,0,2017-04-01
10650,10651,D,Ship,4,4,239,3,medium,F,7,5297,1,2017-03-27
10651,10652,F,Ship,3,4,222,3,low,M,6,5819,0,2017-07-20
10652,10653,A,Ship,3,2,143,4,low,F,3,5845,0,2017-01-04
10653,10654,B,Ship,2,2,157,3,medium,F,9,4547,1,2017-05-04
10654,10655,C,Ship,5,1,251,4,low,M,1,5011,1,2017-06-08
