id,age,status,gender,diet,drinks,height,income,last_online,location,offspring,sign,smokes,speaks,age_group,messages_sent,profile_completion,account_age,preferred_age_range,subscription_type,self_rated_attractiveness
467917,49,single,m,,not at all,69,-1,15/05/2012,"oakland, california",has kids,taurus but it doesn’t matter,no,english (fluently),45-54,201,62,6,44-54,Free,10
216440,22,single,m,mostly vegetarian,socially,75,-1,27/06/2012,"martinez, california",,taurus but it doesn’t matter,,"english (fluently), german (okay), c++ (fluently)",18-24,498,77,5,18-27,Free,8
113016,21,single,m,anything,socially,72,50000,11/06/2012,"el sobrante, california",,,when drinking,english,18-24,123,54,2,18-26,Free,9
824504,23,single,f,mostly anything,socially,65,-1,27/06/2012,"san francisco, california","doesn't have kids, but wants them",virgo but it doesn’t matter,no,"english, farsi",18-24,141,95,3,18-28,Free,9
947454,38,single,m,mostly anything,socially,72,150000,25/06/2012,"san francisco, california","doesn't have kids, but might want them",virgo,no,english,35-44,51,95,5,33-43,Free,10
703771,19,single,f,,not at all,62,-1,29/06/2012,"alameda, california",,capricorn and it matters a lot,no,english (fluently),18-24,69,66,8,18-24,Premium,8
107593,35,single,f,anything,socially,66,-1,01/07/2012,"san francisco, california",doesn't have kids,sagittarius,sometimes,"english (fluently), c++",35-44,259,76,2,30-40,Free,9
834381,35,single,m,,rarely,72,-1,30/03/2012,"san francisco, california","doesn't have kids, but might want them",virgo,trying to quit,english,35-44,185,75,3,30-40,Free,9
716852,25,single,m,,often,75,-1,29/06/2012,"san francisco, california",,,when drinking,english,25-34,371,53,4,20-30,Premium,2
437024,31,single,m,strictly anything,often,69,-1,30/10/2011,"san francisco, california",,scorpio but it doesn’t matter,when drinking,english,25-34,206,57,1,26-36,Premium,5
798195,33,single,m,,socially,67,-1,30/06/2012,"oakland, california",,,,"english, french (poorly), spanish (okay)",25-34,292,75,8,28-38,Free,9
831066,34,single,m,mostly anything,socially,68,-1,30/05/2012,"san francisco, california",,aquarius,no,english (fluently),35-44,303,82,5,29-39,Free,9
149102,26,single,f,anything,often,67,-1,23/06/2012,"walnut creek, california",,scorpio and it’s fun to think about,sometimes,english,25-34,377,61,2,21-31,Free,5
163474,42,single,f,,rarely,67,-1,01/07/2012,"oakland, california",,gemini and it’s fun to think about,no,"english (fluently), spanish (fluently)",35-44,38,62,4,37-47,Premium,7
196834,36,single,m,mostly anything,often,69,-1,29/06/2012,"san francisco, california",,taurus but it doesn’t matter,no,english,35-44,347,70,5,31-41,Free,5
613160,25,single,f,,socially,67,-1,24/05/2012,"san francisco, california",,aries and it’s fun to think about,no,"english, chinese (fluently), french (okay)",25-34,65,86,1,20-30,Free,10
888353,32,single,f,,often,61,-1,28/06/2012,"oakland, california",,aries but it doesn’t matter,no,english (fluently),25-34,12,74,4,27-37,Premium,6
173658,25,single,f,mostly vegetarian,socially,66,-1,27/06/2012,"san francisco, california",,libra,,"english, spanish, italian",25-34,193,88,2,20-30,Free,10
764571,33,single,f,,socially,62,-1,01/07/2012,"san francisco, california",,capricorn and it’s fun to think about,no,"english, thai",25-34,315,52,6,28-38,Free,8
805870,23,single,f,vegan,socially,63,-1,01/07/2012,"san francisco, california",doesn't have kids,leo and it’s fun to think about,no,"english (okay), sign language (fluently)",18-24,381,68,7,18-28,Premium,9
389368,26,single,f,anything,socially,65,-1,01/07/2012,"redwood city, california","doesn't have kids, but wants them",capricorn but it doesn’t matter,no,english,25-34,424,56,8,21-31,Free,10
359698,37,single,f,,socially,65,-1,01/07/2012,"el cerrito, california",doesn't have kids,virgo and it’s fun to think about,no,english,35-44,287,66,6,32-42,Free,10
859783,24,single,f,mostly vegan,socially,67,20000,30/06/2012,"san francisco, california",doesn't want kids,scorpio and it matters a lot,trying to quit,"english (fluently), french (poorly)",25-34,435,62,5,19-29,Free,8
510570,42,single,f,mostly anything,socially,62,30000,25/06/2012,"crockett, california",doesn't have kids,libra but it doesn’t matter,when drinking,"english (fluently), spanish (poorly)",35-44,132,73,9,37-47,Premium,10
624770,31,single,f,mostly anything,often,64,-1,11/11/2011,"san francisco, california",,gemini and it’s fun to think about,no,"english (fluently), italian (okay)",25-34,194,100,3,26-36,Free,5
655207,28,single,f,,socially,62,-1,27/06/2012,"san francisco, california",,pisces,,"english (fluently), sign language (fluently)",25-34,321,94,3,23-33,Premium,10
142792,38,single,f,mostly anything,socially,66,-1,30/06/2012,"fremont, california","has a kid, but doesn't want more",aquarius but it doesn’t matter,no,english,35-44,77,57,4,33-43,Free,10
405267,29,single,f,,socially,65,-1,13/04/2012,"martinez, california",,scorpio,no,english,25-34,249,57,5,24-34,Free,9
721969,20,single,f,strictly anything,socially,66,-1,19/05/2012,"san francisco, california",,sagittarius and it’s fun to think about,no,"english (fluently), french (okay), japanese (okay)",18-24,231,94,5,18-25,Free,8
152255,29,single,f,mostly anything,socially,63,-1,30/06/2012,"oakland, california",doesn't have kids,libra but it doesn’t matter,no,english,25-34,179,51,5,24-34,Free,8
182625,41,single,f,mostly anything,,68,70000,01/02/2012,"menlo park, california","has a kid, but doesn't want more",gemini and it’s fun to think about,no,english (fluently),35-44,381,79,8,36-46,Premium,7
148266,53,single,f,mostly anything,socially,62,-1,01/07/2012,"san francisco, california","doesn't have kids, but might want them",aquarius but it doesn’t matter,no,"english (fluently), spanish (okay), french (poorly), portuguese (poorly), italian (poorly)",45-54,491,52,1,48-58,Free,10
979471,28,single,m,,often,75,150000,30/06/2012,"san francisco, california",doesn't have kids,,no,"english (fluently), portuguese (fluently), spanish (poorly)",25-34,176,94,6,23-33,Free,2
560906,21,single,m,,rarely,65,30000,07/10/2011,"martinez, california",,,sometimes,"english (fluently), spanish (poorly), turkish (okay), persian (fluently)",18-24,28,75,3,18-26,Premium,9
618844,34,single,f,anything,not at all,68,30000,30/06/2012,"san leandro, california",,virgo,no,english (fluently),35-44,495,66,4,29-39,Free,5
406756,21,single,m,,not at all,72,-1,08/06/2012,"richmond, california",,taurus and it’s fun to think about,no,english (fluently),18-24,165,87,5,18-26,Free,10
830561,36,single,f,mostly anything,socially,63,-1,21/06/2012,"san francisco, california",,leo and it’s fun to think about,no,"english (fluently), chinese (poorly), tagalog (poorly)",35-44,325,52,9,31-41,Free,8
424763,41,single,f,anything,socially,63,-1,30/06/2012,"san francisco, california","doesn't have kids, but might want them",capricorn but it doesn’t matter,no,english,35-44,497,82,8,36-46,Premium,8
617902,32,seeing someone,m,,socially,78,-1,30/06/2012,"oakland, california","doesn't have kids, but wants them",aquarius but it doesn’t matter,,"english (fluently), portuguese (fluently), spanish (fluently)",25-34,225,79,4,27-37,Free,9
464117,29,single,m,,socially,70,-1,05/06/2012,"san francisco, california",,aries and it’s fun to think about,sometimes,english,25-34,135,64,8,24-34,Premium,9
709661,24,single,m,,rarely,70,20000,18/06/2012,"berkeley, california",,leo,when drinking,"english (fluently), spanish (okay)",25-34,186,57,7,19-29,Premium,8
801965,28,single,m,mostly anything,socially,67,-1,29/06/2012,"oakland, california",,gemini and it’s fun to think about,sometimes,english,25-34,54,79,2,23-33,Free,10
397096,26,single,f,,often,72,-1,30/06/2012,"san francisco, california",,taurus but it doesn’t matter,no,english,25-34,365,72,5,21-31,Premium,6
260669,29,single,f,mostly vegetarian,socially,67,-1,04/06/2012,"oakland, california","doesn't have kids, but wants them",virgo and it’s fun to think about,no,english (fluently),25-34,1,61,8,24-34,Free,9
812649,26,single,f,,socially,65,-1,19/06/2012,"albany, california",,leo and it’s fun to think about,no,"english (fluently), chinese (fluently), spanish (poorly)",25-34,409,88,4,21-31,Free,9
596802,24,single,f,anything,socially,62,-1,01/07/2012,"san francisco, california",,leo but it doesn’t matter,no,"english (fluently), spanish",25-34,318,97,5,19-29,Free,9
421200,35,single,f,,socially,64,-1,25/06/2012,"san francisco, california",,,no,english,35-44,16,57,1,30-40,Premium,8
225397,28,seeing someone,f,,socially,64,40000,02/06/2012,"el cerrito, california",,virgo and it matters a lot,no,"english (fluently), tagalog (okay), spanish (poorly)",25-34,58,58,8,23-33,Free,8
750194,25,single,f,,often,70,-1,01/07/2012,"san francisco, california",doesn't have kids,scorpio and it’s fun to think about,no,english (fluently),25-34,87,57,5,20-30,Free,2
155752,20,single,f,,,63,-1,15/05/2012,"san francisco, california",,,,english,18-24,222,87,4,18-25,Free,5
642140,31,single,f,mostly anything,socially,65,-1,19/06/2012,"san francisco, california",,aries and it’s fun to think about,no,"english (fluently), chinese (fluently)",25-34,271,82,3,26-36,Free,8
422212,22,single,f,mostly anything,often,64,-1,18/06/2012,"san francisco, california",,cancer but it doesn’t matter,no,"english (fluently), spanish (poorly), tagalog (okay), french (poorly)",18-24,57,97,8,18-27,Premium,6
758854,30,single,m,mostly anything,socially,69,-1,15/06/2012,"oakland, california",,gemini but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,191,82,5,25-35,Premium,8
684131,38,available,m,,socially,68,-1,30/06/2012,"oakland, california",has a kid,aries and it’s fun to think about,when drinking,english,35-44,49,94,7,33-43,Free,9
758178,27,single,f,strictly anything,socially,65,-1,25/06/2012,"san francisco, california","doesn't have kids, but might want them",virgo but it doesn’t matter,no,"english (fluently), french (poorly)",25-34,212,60,9,22-32,Premium,10
270652,27,single,m,,,72,-1,01/07/2012,"san francisco, california",,,,english,25-34,229,72,9,22-32,Free,6
721406,31,single,f,strictly vegetarian,socially,69,-1,20/06/2012,"oakland, california",,virgo and it’s fun to think about,no,"english (fluently), spanish (okay)",25-34,153,92,9,26-36,Free,10
552125,31,single,m,,,75,-1,01/07/2012,"berkeley, california",,,,english,25-34,272,100,4,26-36,Free,7
321959,32,single,m,mostly anything,socially,74,-1,02/02/2012,"el cerrito, california",,,no,english,25-34,369,100,9,27-37,Free,9
598645,29,available,m,strictly anything,socially,72,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",leo and it’s fun to think about,,"english, spanish (poorly)",25-34,45,92,7,24-34,Free,8
215318,29,single,m,,rarely,71,-1,01/07/2012,"berkeley, california",doesn't have kids,scorpio but it doesn’t matter,no,"english (fluently), hebrew (fluently)",25-34,361,74,9,24-34,Free,7
295593,29,single,m,mostly vegetarian,socially,72,-1,30/06/2012,"san francisco, california",,taurus,no,"english, german (poorly)",25-34,382,64,7,24-34,Premium,9
572282,34,single,f,,,63,-1,29/06/2012,"novato, california",has a kid,gemini,no,"english (fluently), spanish (fluently)",35-44,451,59,5,29-39,Free,9
852574,30,single,f,,socially,60,-1,30/06/2012,"san francisco, california",,libra and it’s fun to think about,no,"english (fluently), other (okay), german (okay), spanish (poorly), tagalog (poorly)",25-34,305,69,5,25-35,Free,8
710242,25,single,f,anything,socially,68,-1,30/06/2012,"san francisco, california",doesn't want kids,virgo and it’s fun to think about,no,"english (fluently), spanish (poorly)",25-34,426,65,7,20-30,Free,9
824127,32,single,f,mostly anything,rarely,64,-1,30/06/2012,"burlingame, california",doesn't have kids,sagittarius but it doesn’t matter,no,english,25-34,117,84,4,27-37,Free,9
460662,34,single,f,mostly anything,,66,-1,01/07/2012,"san francisco, california","doesn't have kids, but wants them",sagittarius and it’s fun to think about,,english,35-44,175,83,6,29-39,Free,2
178401,43,single,f,anything,,62,-1,17/03/2012,"belvedere tiburon, california",,,,english,35-44,67,70,8,38-48,Free,1
610203,26,available,f,strictly vegetarian,often,68,-1,30/06/2012,"san francisco, california",,scorpio and it’s fun to think about,no,english,25-34,250,95,1,21-31,Free,6
408602,30,single,f,,socially,67,-1,30/06/2012,"san francisco, california",,gemini,no,"english (fluently), ukrainian (fluently), russian (fluently)",25-34,402,96,3,25-35,Premium,9
672448,28,seeing someone,f,,socially,66,-1,14/03/2012,"san francisco, california",,virgo but it doesn’t matter,no,"english (fluently), french (okay), c++ (okay)",25-34,229,89,3,23-33,Free,8
110482,31,single,f,mostly vegetarian,socially,64,-1,30/06/2012,"oakland, california","doesn't have kids, but wants them",leo but it doesn’t matter,no,"english (fluently), spanish (okay)",25-34,408,50,5,26-36,Free,9
466566,29,single,m,,socially,68,50000,22/06/2012,"san francisco, california",,virgo and it’s fun to think about,no,"english (fluently), spanish (poorly), italian (poorly), khmer (poorly)",25-34,199,74,2,24-34,Free,8
779190,34,single,f,,socially,67,-1,01/07/2012,"pacifica, california","doesn't have kids, but might want them",sagittarius and it’s fun to think about,no,"english (fluently), spanish (poorly)",35-44,145,95,2,29-39,Premium,10
433294,33,single,m,strictly anything,socially,68,-1,27/06/2012,"san francisco, california",,scorpio but it doesn’t matter,no,"english (fluently), japanese (poorly)",25-34,50,63,5,28-38,Free,9
436110,22,single,f,mostly anything,often,67,-1,01/07/2012,"san leandro, california","doesn't have kids, but wants them",gemini and it’s fun to think about,yes,"english (fluently), spanish (poorly)",18-24,401,68,3,18-27,Premium,5
434578,28,single,f,anything,socially,65,-1,17/12/2011,"san francisco, california",,,no,english,25-34,367,57,1,23-33,Free,9
400929,28,single,m,strictly anything,socially,79,-1,15/04/2012,"san francisco, california",,sagittarius and it’s fun to think about,no,english,25-34,185,90,6,23-33,Free,10
455092,32,single,f,vegetarian,often,66,-1,26/06/2012,"san francisco, california",,libra and it’s fun to think about,no,"english, sign language (poorly)",25-34,319,64,4,27-37,Free,5
364961,47,single,f,mostly anything,,63,-1,25/02/2012,"south san francisco, california",has kids,libra,,"english (fluently), spanish (okay)",45-54,198,93,7,42-52,Premium,8
934786,30,single,m,mostly vegetarian,socially,75,20000,29/06/2012,"palo alto, california",,leo and it’s fun to think about,sometimes,english (okay),25-34,440,67,7,25-35,Free,10
873216,52,single,m,anything,socially,69,-1,09/05/2012,"san francisco, california","doesn't have kids, and doesn't want any",capricorn,no,english,45-54,144,50,9,47-57,Free,8
307751,28,single,f,,socially,65,-1,01/07/2012,"corte madera, california",doesn't have kids,sagittarius,no,english (fluently),25-34,58,96,4,23-33,Free,8
988980,37,single,f,anything,socially,66,-1,30/06/2012,"redwood city, california",,aquarius and it’s fun to think about,no,english (fluently),35-44,194,82,2,32-42,Free,9
259334,31,single,f,,often,65,-1,23/06/2012,"san francisco, california",,libra but it doesn’t matter,no,english,25-34,469,50,9,26-36,Free,6
989729,42,single,f,mostly anything,socially,66,-1,26/06/2012,"san francisco, california",,,no,english (fluently),35-44,142,83,5,37-47,Premium,8
